"","sample","unique_ID","reads","Method","Island","Year","ID","Date.Collected","dada2_sample","unoise_sample","Size","Extract..Date","Sterilized","Source"
"695","HEV93","Ectobiidae",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"696","HEV93","Hasarius adansoni",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"697","HEV93","Isometrus maculatus",10,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"698","HEV93","Limonia perkinsi",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"699","HEV93","Littorophiloscia bifasciata",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"700","HEV93","Nematocera",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"701","HEV93","Neoptera",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"702","HEV93","Ornebius novarae",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"703","HEV93","Orthocladiinae",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"704","HEV93","Oxya",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"705","HEV93","Pantala flavescens",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"706","HEV93","Periplaneta australasiae",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"707","HEV93","Phisis holdhausi",215,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"708","HEV93","Pholcus guadarfia",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"709","HEV93","Pycnoscelus",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"710","HEV93","Pycnoscelus surinamensis",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"711","HEV93","Scholastes lonchifer",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"712","HEV93","Tygarrup javanicus",265,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"713","HEV93","Xiphydria",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"714","HEV94","Anchiphiloscia pilosa",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"715","HEV94","Anisolabis maritima",1,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"716","HEV94","Blattodea",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"717","HEV94","Buthus mariefranceae",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"718","HEV94","Ectobiidae",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"719","HEV94","Hasarius adansoni",1,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"720","HEV94","Isometrus maculatus",19,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"721","HEV94","Limonia perkinsi",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"722","HEV94","Littorophiloscia bifasciata",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"723","HEV94","Nematocera",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"724","HEV94","Neoptera",39,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"725","HEV94","Ornebius novarae",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"726","HEV94","Orthocladiinae",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"727","HEV94","Oxya",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"728","HEV94","Pantala flavescens",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"729","HEV94","Periplaneta australasiae",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"730","HEV94","Phisis holdhausi",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"731","HEV94","Pholcus guadarfia",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"732","HEV94","Pycnoscelus",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"733","HEV94","Pycnoscelus surinamensis",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"734","HEV94","Scholastes lonchifer",1,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"735","HEV94","Tygarrup javanicus",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"736","HEV94","Xiphydria",0,"Hand","East 5",2015,"Heteropoda venatoria","","HEV.94_S16","HEV94",14.5,"10/28/19","SS","FIELD"
"737","HEV95","Anchiphiloscia pilosa",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"738","HEV95","Anisolabis maritima",333,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"739","HEV95","Blattodea",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"740","HEV95","Buthus mariefranceae",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"741","HEV95","Ectobiidae",1,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"742","HEV95","Hasarius adansoni",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"743","HEV95","Isometrus maculatus",4,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"744","HEV95","Limonia perkinsi",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"745","HEV95","Littorophiloscia bifasciata",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"746","HEV95","Nematocera",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"747","HEV95","Neoptera",34,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"748","HEV95","Ornebius novarae",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"749","HEV95","Orthocladiinae",46,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"750","HEV95","Oxya",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"751","HEV95","Pantala flavescens",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"752","HEV95","Periplaneta australasiae",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"753","HEV95","Phisis holdhausi",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"754","HEV95","Pholcus guadarfia",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"755","HEV95","Pycnoscelus",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"756","HEV95","Pycnoscelus surinamensis",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"757","HEV95","Scholastes lonchifer",2,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"758","HEV95","Tygarrup javanicus",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"759","HEV95","Xiphydria",0,"Hand","East 6",2015,"Heteropoda venatoria","","HEV.95_S17","HEV95",13.4,"10/28/19","NS","FIELD"
"760","HEV96","Anchiphiloscia pilosa",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"761","HEV96","Anisolabis maritima",1044,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"762","HEV96","Blattodea",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"763","HEV96","Buthus mariefranceae",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"764","HEV96","Ectobiidae",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"765","HEV96","Hasarius adansoni",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"766","HEV96","Isometrus maculatus",16,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"767","HEV96","Limonia perkinsi",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"768","HEV96","Littorophiloscia bifasciata",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"769","HEV96","Nematocera",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"770","HEV96","Neoptera",559,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"771","HEV96","Ornebius novarae",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"772","HEV96","Orthocladiinae",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"773","HEV96","Oxya",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"774","HEV96","Pantala flavescens",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"775","HEV96","Periplaneta australasiae",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"776","HEV96","Phisis holdhausi",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"777","HEV96","Pholcus guadarfia",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"778","HEV96","Pycnoscelus",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"779","HEV96","Pycnoscelus surinamensis",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"780","HEV96","Scholastes lonchifer",793,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"781","HEV96","Tygarrup javanicus",374,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"782","HEV96","Xiphydria",0,"Hand","East 7",2015,"Heteropoda venatoria","","HEV.96_S18","HEV96",15.9,"10/28/19","NS","FIELD"
"783","HEV97","Anchiphiloscia pilosa",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"784","HEV97","Anisolabis maritima",2,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"785","HEV97","Blattodea",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"786","HEV97","Buthus mariefranceae",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"787","HEV97","Ectobiidae",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"788","HEV97","Hasarius adansoni",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"789","HEV97","Isometrus maculatus",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"790","HEV97","Limonia perkinsi",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"791","HEV97","Littorophiloscia bifasciata",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"792","HEV97","Nematocera",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"793","HEV97","Neoptera",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"794","HEV97","Ornebius novarae",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"795","HEV97","Orthocladiinae",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"796","HEV97","Oxya",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"797","HEV97","Pantala flavescens",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"798","HEV97","Periplaneta australasiae",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"799","HEV97","Phisis holdhausi",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"800","HEV97","Pholcus guadarfia",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"801","HEV97","Pycnoscelus",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"802","HEV97","Pycnoscelus surinamensis",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"803","HEV97","Scholastes lonchifer",1,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"804","HEV97","Tygarrup javanicus",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"805","HEV97","Xiphydria",0,"Hand","East 8",2015,"Heteropoda venatoria","","HEV.97_S19","HEV97",14.5,"10/28/19","NS","FIELD"
"806","HEV98","Anchiphiloscia pilosa",24,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"807","HEV98","Anisolabis maritima",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"808","HEV98","Blattodea",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"809","HEV98","Buthus mariefranceae",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"810","HEV98","Ectobiidae",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"811","HEV98","Hasarius adansoni",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"812","HEV98","Isometrus maculatus",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"813","HEV98","Limonia perkinsi",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"814","HEV98","Littorophiloscia bifasciata",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"815","HEV98","Nematocera",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"816","HEV98","Neoptera",430,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"817","HEV98","Ornebius novarae",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"818","HEV98","Orthocladiinae",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"819","HEV98","Oxya",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"820","HEV98","Pantala flavescens",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"821","HEV98","Periplaneta australasiae",1488,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"822","HEV98","Phisis holdhausi",110,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"823","HEV98","Pholcus guadarfia",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"824","HEV98","Pycnoscelus",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"825","HEV98","Pycnoscelus surinamensis",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"826","HEV98","Scholastes lonchifer",3,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"827","HEV98","Tygarrup javanicus",0,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"828","HEV98","Xiphydria",105,"Hand","East 9",2015,"Heteropoda venatoria","","HEV.98_S20","HEV98",22.2,"10/28/19","NS","FIELD"
"829","HEV99","Anchiphiloscia pilosa",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"830","HEV99","Anisolabis maritima",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"831","HEV99","Blattodea",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"832","HEV99","Buthus mariefranceae",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"833","HEV99","Ectobiidae",1,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"834","HEV99","Hasarius adansoni",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"835","HEV99","Isometrus maculatus",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"836","HEV99","Limonia perkinsi",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"837","HEV99","Littorophiloscia bifasciata",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"838","HEV99","Nematocera",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"839","HEV99","Neoptera",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"840","HEV99","Ornebius novarae",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"841","HEV99","Orthocladiinae",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"842","HEV99","Oxya",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"843","HEV99","Pantala flavescens",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"844","HEV99","Periplaneta australasiae",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"845","HEV99","Phisis holdhausi",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"846","HEV99","Pholcus guadarfia",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"847","HEV99","Pycnoscelus",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"848","HEV99","Pycnoscelus surinamensis",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"849","HEV99","Scholastes lonchifer",1,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"850","HEV99","Tygarrup javanicus",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
"851","HEV99","Xiphydria",0,"Hand","East 10",2015,"Heteropoda venatoria","","HEV.99_S21","HEV99",20.1,"10/28/19","NS","FIELD"
